(07.620394) 0x7f04b5c76000-0x7f04b5c77000 (4K) prot 0x3 flags 0x2 fdflags 0 st 0x40041 off 0x3000 reg fp  shmid: 0x95
(07.620397) 0x7f04b5c77000-0x7f04b5c7b000 (16K) prot 0x3 flags 0x22 fdflags 0 st 0x201 off 0 reg ap  shmid: 0
(07.620399) 0x7f04b5c7b000-0x7f04b5c82000 (28K) prot 0x1 flags 0x1 fdflags 0 st 0x40081 off 0 reg fs  shmid: 0x96
(07.620401) 0x7f04b5c82000-0x7f04b5c84000 (8K) prot 0x3 flags 0x22 fdflags 0 st 0x201 off 0 reg ap  shmid: 0
(07.620403) 0x7f04b5c84000-0x7f04b5c88000 (16K) prot 0x1 flags 0x22 fdflags 0 st 0x41201 off 0 reg vvar ap  shmid: 0
(07.620406) 0x7f04b5c88000-0x7f04b5c8a000 (8K) prot 0x5 flags 0x22 fdflags 0 st 0x40209 off 0 reg vdso ap  shmid: 0
(07.620408) 0x7f04b5c8a000-0x7f04b5c8c000 (8K) prot 0x1 flags 0x2 fdflags 0 st 0x40041 off 0 reg fp  shmid: 0x97
(07.620410) 0x7f04b5c8c000-0x7f04b5cb4000 (160K) prot 0x5 flags 0x2 fdflags 0 st 0x40041 off 0x2000 reg fp  shmid: 0x97
(07.620413) 0x7f04b5cb4000-0x7f04b5cc0000 (48K) prot 0x1 flags 0x2 fdflags 0 st 0x40041 off 0x2a000 reg fp  shmid: 0x97
(07.620415) 0x7f04b5cc0000-0x7f04b5cc2000 (8K) prot 0x1 flags 0x2 fdflags 0 st 0x40041 off 0x36000 reg fp  shmid: 0x97
(07.620417) 0x7f04b5cc2000-0x7f04b5cc4000 (8K) prot 0x3 flags 0x2 fdflags 0 st 0x40041 off 0x38000 reg fp  shmid: 0x97
(07.620421) 0x7ffc43dc1000-0x7ffc43de2000 (132K) prot 0x3 flags 0x122 fdflags 0 st 0x201 off 0 reg ap  shmid: 0
(07.620424) 0xffffffffff600000-0xffffffffff601000 (4K) prot 0x4 flags 0x22 fdflags 0 st 0x40204 off 0 vsys ap  shmid: 0
(07.620427) Obtaining task auvx ...
(07.620707) Dumping path for -3 fd via self 17 [/home/ec2-user]
(07.620824) Dumping path for -3 fd via self 17 [/]
(07.620832) Dumping task cwd id 0xaa root id 0xab
(07.620984) Dumping file-locks
(07.621748) 
(07.621753) Dumping pstree (pid: 60873)
(07.621755) ----------------------------------------
(07.621758) Process: 60873(60873)
(07.621795) ----------------------------------------
(07.621850) cg: All tasks in criu's cgroups. Nothing to dump.
(07.621861) Writing image inventory (version 1)
(07.622027) net: Unlock network
(07.679577) Unlocked 172.31.33.198:54444 - 143.204.1.6:443 connection
(07.719508) Unlocked 143.204.1.6:443 - 172.31.33.198:54444 connection
(07.719575) Unfreezing tasks into 1
(07.719721) Writing stats
(07.719830) Dumping finished successfully
