#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260615    13:42:21       0      0      0      0      0      0      0  12481   2317  91763  91764      0 
 20260615    13:42:21       1      0      0      0      0      0      0  12481   2347  91769  91770      0 
 20260615    13:42:22       0      0      0      0      0      0      0  12481   2317  91763  91764      0 
 20260615    13:42:22       1      0      0      0      0      0      0  12481   2347  91769  91770      0 
 20260615    13:42:23       0      0      0      0      0      0      0  12481   2317  91763  91764      0 
 20260615    13:42:23       1      0      0      0      0      0      0  12481   2347  91769  91770      0 
 20260615    13:42:24       0      0      0      0      0      0      0  12481   2317  91763  91764      0 
 20260615    13:42:24       1      0      0      0      0      0      0  12481   2347  91769  91770      0 
 20260615    13:42:25       0     92     39      0      0      0      0  12481   2310  91763  91764      0 
 20260615    13:42:25       1      0      0      0      0      0      0  12481   2347  91769  91770      0 
 20260615    13:42:26       0    100     44      0      0      0      0  12481   2332  91763  91764      0 
 20260615    13:42:26       1    100     41      0      0      0      0  12481   2295  91769  91770      0 
 20260615    13:42:27       0    100     46      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:27       1    100     42      0      0      0      0  12481   2325  91769  91770      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260615    13:42:28       0    100     47      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:28       1    100     43      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:29       0    100     48      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:29       1    100     44      0      0      0      0  12481   2392  91769  91770      0 
 20260615    13:42:30       0    100     50      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:30       1    100     46      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:31       0    100     51      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:31       1    100     46      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:32       0    100     51      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:32       1    100     48      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:33       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:33       1    100     48      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:34       0    100     53      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:34       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:35       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:35       1    100     48      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:36       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:36       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:37       0    100     53      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:37       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:38       0    100     53      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:38       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:39       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:39       1    100     48      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:40       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:40       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:41       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:41       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:42       0    100     53      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:42       1    100     50      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:43       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:43       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:44       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:44       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:45       0    100     53      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:45       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:46       0    100     51      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:46       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:47       0    100     53      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:47       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:48       0    100     53      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:48       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:49       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:49       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
 20260615    13:42:50       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:50       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:51       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:51       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:52       0    100     53      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:52       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:53       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:53       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:54       0    100     53      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:54       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:55       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:55       1    100     48      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:56       0    100     53      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:56       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:57       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:57       1    100     48      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:58       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:58       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:42:59       0    100     53      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:42:59       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:43:00       0    100     53      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:43:00       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:43:01       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:43:01       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:43:02       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:43:02       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:43:03       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:43:03       1    100     48      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:43:04       0    100     53      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:43:04       1    100     50      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:43:05       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:43:05       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:43:06       0    100     53      0      0      0      0  12481   2392  91763  91764      0 
 20260615    13:43:06       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:43:07       0    100     53      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:43:07       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:43:08       0    100     52      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:43:08       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:43:09       0    100     53      0      0      0      0  12481   2392  91763  91764      0 
 20260615    13:43:09       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:43:10       0    100     52      0      0      0      0  12481   2392  91763  91764      0 
 20260615    13:43:10       1    100     49      0      0      0      0  12481   2407  91769  91770      0 
 20260615    13:43:11       0    100     55      0      0      0      0  12481   2400  91763  91764      0 
 20260615    13:43:11       1    100     40      0      0      0      0  12481   2407  91769  91770      0 
